,isin,name,country,industry,e19,e18,is_europe,e18avg,e18std,e18zscore,is_above_e18avg,trend
924,DE0007165607,SARTORIUS AG,Germany,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.007005114000000001,-0.007085457,1,-0.02989319333898305,0.07947537597630315,0.28697865293249497,0,-0.14521235789996634
925,CH0012005267,NOVARTIS AG,Switzerland,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.006981243000000001,-0.008867164,0,-0.02989319333898305,0.07947537597630315,0.26456030035331063,0,-0.293725728991477
926,JP3463000004,TAKEDA PHARMACEUTICAL COMPANY LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.006843679,-0.00715879,0,-0.02989319333898305,0.07947537597630315,0.28605593946182367,0,-0.06047964059109478
927,JP3194000000,OKI ELECTRIC INDUSTRY COMPANY LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.006239881,-0.007031399,0,-0.02989319333898305,0.07947537597630315,0.28765883845330475,0,-0.01815342608145365
929,JP3519400000,CHUGAI PHARMACEUTICAL CO LTD,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.005405021,-0.006429806,0,-0.02989319333898305,0.07947537597630315,0.295228390564381,0,-0.14254001978485245
930,GB0009895292,ASTRAZENECA PLC,United Kingdom,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.005339183000000001,-0.010499028,1,-0.02989319333898305,0.07947537597630315,0.24402734936121256,0,-0.04287191264568033
931,JP3942400007,ASTELLAS PHARMA INCORPORATED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.005128329,-0.005576622,0,-0.02989319333898305,0.07947537597630315,0.3059635898574852,0,-0.2941827323649849
932,JP3336000009,SANTEN PHARMACEUTICAL COMPANY LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.004562257,-0.0051418720000000005,0,-0.02989319333898305,0.07947537597630315,0.3114338376500798,0,-0.23844223643476628
933,CH0012549785,SONOVA HOLDING AG,Switzerland,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.004519673,-0.00462401,0,-0.02989319333898305,0.07947537597630315,0.3179498433139525,0,-0.5393195493470985
934,JP3357200009,SHIMADZU CORPORATION,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.004306049,-0.004612012,0,-0.02989319333898305,0.07947537597630315,0.3181008083122631,0,-0.18499115279449937
935,BRFLRYACNOR5,FLEURY SA,Brazil,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.004102569,-0.005336529,0,-0.02989319333898305,0.07947537597630315,0.3089845632980083,0,-0.09266745307960929
936,JP3201200007,OLYMPUS CORPORATION,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.00377981,-0.004787497,0,-0.02989319333898305,0.07947537597630315,0.315892765911151,0,-0.13067249039290355
937,JP3197600004,ONO PHARMACEUTICAL CO LTD,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.003348443,-0.0031885240000000003,0,-0.02989319333898305,0.07947537597630315,0.3360118654480536,0,-0.4662513887654337
938,CH0012032048,ROCHE HOLDING AKTIENGESELLSCHAFT,Switzerland,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.0025267970000000003,-0.0035267,0,-0.02989319333898305,0.07947537597630315,0.3317567613249749,0,-0.37024946099696554
939,JP3351100007,SYSMEX CORPORATION,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.002311862,-0.002721025,0,-0.02989319333898305,0.07947537597630315,0.34189417797891086,0,-0.22846520427053782
940,CH0012280076,STRAUMANN HOLDING AG,Switzerland,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.00209133,-0.002057645,0,-0.02989319333898305,0.07947537597630315,0.3502411658585001,0,-0.19161833087922162
942,JP3678800008,HITACHI HIGH-TECHNOLOGIES CORP,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.001774096,-0.001898865,0,-0.02989319333898305,0.07947537597630315,0.3522390173697323,0,-0.2089054664394174
944,466313103,JABIL INC,United States,Manufacture of office machinery and computers (30),-0.010443114,-0.013169068,0,-0.01951320112820513,0.04143484200022893,0.15311107324048875,0,-0.45265577991098727
945,999900002,FLEX LTD,United States,Manufacture of office machinery and computers (30),-0.009684007,-0.009151328,0,-0.01951320112820513,0.04143484200022893,0.25007632774725874,0,-0.27282984915753067
946,15101Q108,CELESTICA INCORPORATED,Canada,Manufacture of office machinery and computers (30),-0.00920158,-0.006766429,0,-0.01951320112820513,0.04143484200022893,0.30763414346155116,0,-0.16094447902742193
947,00B58JVZ5,SEAGATE TECHNOLOGY,United States,Manufacture of office machinery and computers (30),-0.036996802,-0.034607902,0,-0.01951320112820513,0.04143484200022893,-0.3642997087260879,0,0.12616819373506005
950,KYG2953R1149,AAC TECHNOLOGIES HOLDINGS INCORPORATION,China,Manufacture of office machinery and computers (30),-0.107968476,-0.08016021200000001,0,-0.01951320112820513,0.04143484200022893,-1.4636718265140192,-1,0.9130684520143036
951,TW0003005005,GETAC TECHNOLOGY CORP,Taiwan,Manufacture of office machinery and computers (30),-0.041144931,-0.040373348,0,-0.01951320112820513,0.04143484200022893,-0.5034445858796714,0,-0.4016457778279962
953,KR7005930003,SAMSUNG ELECTRONICS COMPANY LIMITED,South Korea,Manufacture of office machinery and computers (30),-0.022053534,-0.022140577,0,-0.01951320112820513,0.04143484200022893,-0.06340981997180908,0,0.16080219932205475
955,JP3414750004,SEIKO EPSON,Japan,Manufacture of office machinery and computers (30),-0.0159166,-0.018410913,0,-0.01951320112820513,0.04143484200022893,0.026602928236073405,0,-0.07873027806204279
956,TW0002317005,HON HAI PRECISION INDUSTRY COMPANY LIMITED,Taiwan,Manufacture of office machinery and computers (30),-0.015385566000000003,-0.015134772,0,-0.01951320112820513,0.04143484200022893,0.10567022623571103,0,2.2098932797798705
957,TW0002301009,LITE-ON TECHNOLOGY CORPORATION,Taiwan,Manufacture of office machinery and computers (30),-0.013233424,-0.015311737,0,-0.01951320112820513,0.04143484200022893,0.10139930371115975,0,-0.1872865376362805
958,CH0102993182,TE CONNECTIVITY LTD,Switzerland,Manufacture of office machinery and computers (30),-0.013145534,-0.014538495,0,-0.01951320112820513,0.04143484200022893,0.120060941180315,0,-0.020218542187664692
959,TW0003706008,MITAC HOLDINGS CORP,Taiwan,Manufacture of office machinery and computers (30),-0.013037024,-0.01253653,0,-0.01951320112820513,0.04143484200022893,0.16837692124339668,0,0.9354949769729682
960,JP3818400008,FUJITSU GENERAL LIMITED,Japan,Manufacture of office machinery and computers (30),-0.012109702,-0.010585005,0,-0.01951320112820513,0.04143484200022893,0.2154755683189477,0,-0.25764533768529924
961,JP3300600008,KONICA MINOLTA INC,Japan,Manufacture of office machinery and computers (30),-0.012045175,-0.012507788999999998,0,-0.01951320112820513,0.04143484200022893,0.1690705645303638,0,-0.1703749480314845
962,JP3977400005,RINNAI CORPORATION,Japan,Manufacture of office machinery and computers (30),-0.011134122,-0.010646597,0,-0.01951320112820513,0.04143484200022893,0.21398908986200896,0,1.226313652145765
963,TW0004915004,PRIMAX ELECTRONICS LTD.,Taiwan,Manufacture of office machinery and computers (30),-0.011015134,-0.012311419,0,-0.01951320112820513,0.04143484200022893,0.1738098127215096,0,-0.08418951000859537
964,JP3242800005,CANON INCORPORATED,Japan,Manufacture of office machinery and computers (30),-0.010047384,-0.010012227,0,-0.01951320112820513,0.04143484200022893,0.22929915186240213,0,-0.19184327474598975
965,TW0002385002,CHICONY ELECTRONICS COMPANY LIMITED,Taiwan,Manufacture of office machinery and computers (30),-0.009451576,-0.007828236,0,-0.01951320112820513,0.04143484200022893,0.2820081980315159,0,-0.04494666600298076
966,TW0002331006,ELITEGROUP COMPUTER SYSTEMS COMPANY LIMITED,Taiwan,Manufacture of office machinery and computers (30),-0.00826116,-0.009362722,0,-0.01951320112820513,0.04143484200022893,0.24497448616188883,0,0.07984131408929714
967,JP3830000000,BROTHER INDUSTRIES LIMITED,Japan,Manufacture of office machinery and computers (30),-0.007512631,-0.009326807,0,-0.01951320112820513,0.04143484200022893,0.245841268759969,0,0.43649120483245196
968,JP3973400009,"RICOH COMPANY, LTD",Japan,Manufacture of office machinery and computers (30),-0.006446063,-0.008069318,0,-0.01951320112820513,0.04143484200022893,0.27618985799781504,0,-0.08714642175838608
969,TW0002382009,QUANTA COMPUTER INCORPORATED,Taiwan,Manufacture of office machinery and computers (30),-0.005723237,-0.005764534,0,-0.01951320112820513,0.04143484200022893,0.33181415602186126,0,0.05386922847976821
970,TW0002377009,MICRO-STAR INTERNATIONAL COMPANY LIMITED,Taiwan,Manufacture of office machinery and computers (30),-0.005451841,-0.005072137,0,-0.01951320112820513,0.04143484200022893,0.3485246577777549,0,-0.4517732957900418
971,TW0002352002,QISDA CORP,Taiwan,Manufacture of office machinery and computers (30),-0.005451457,-0.005833249,0,-0.01951320112820513,0.04143484200022893,0.3301557691019927,0,-0.002903984419095469
972,SE0001662230,HUSQVARNA,Sweden,Manufacture of office machinery and computers (30),-0.005399295,-0.005478345,1,-0.01951320112820513,0.04143484200022893,0.33872112093796786,0,-0.5053738674898961
973,SE0000103814,ELECTROLUX AB,Sweden,Manufacture of office machinery and computers (30),-0.004813389,-0.006397318000000001,1,-0.01951320112820513,0.04143484200022893,0.3165423709865399,0,-0.536249132821012
974,TW0003231007,WISTRON,Taiwan,Manufacture of office machinery and computers (30),-0.004735367,-0.005284301999999999,0,-0.01951320112820513,0.04143484200022893,0.3434042086639673,0,0.15853734468944886
975,TW0002439007,MERRY ELECTRONICS CO LTD,Taiwan,Manufacture of office machinery and computers (30),-0.004505347,-0.004707502,0,-0.01951320112820513,0.04143484200022893,0.35732486027395327,0,-0.7442500981438135
976,TW0002376001,GIGA-BYTE TECHNOLOGY COMPANY LIMITED,Taiwan,Manufacture of office machinery and computers (30),-0.004385173,-0.004346677,0,-0.01951320112820513,0.04143484200022893,0.366033111170578,0,-0.2747921233268677
977,TW0004938006,PEGATRON CORPORATION,Taiwan,Manufacture of office machinery and computers (30),-0.004222095,-0.004844154,0,-0.01951320112820513,0.04143484200022893,0.3540268629025805,0,0.07163440288367555
978,JP3733000008,NEC CORPORATION,Japan,Manufacture of office machinery and computers (30),-0.004058098,-0.004213029,0,-0.01951320112820513,0.04143484200022893,0.36925860917052844,0,-0.19468341795184144
979,TW0002324001,COMPAL ELECTRONICS INCORPORATED,Taiwan,Manufacture of office machinery and computers (30),-0.002910011,-0.0027346690000000003,0,-0.01951320112820513,0.04143484200022893,0.4049377605473295,0,0.0152585658655858
980,TW0002356003,INVENTEC CORPORATION,Taiwan,Manufacture of office machinery and computers (30),-0.00251326,-0.002667008,0,-0.01951320112820513,0.04143484200022893,0.4065707099380772,0,-0.6310367573167115
982,758750103,REGAL BELOIT CORP,United States,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.024610035,-0.022926238,0,-0.022017027291666668,0.02204665550732318,-0.041240300962262666,0,-0.07800048588861933
983,620076307,MOTOROLA SOLUTIONS INCORPORATION,United States,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.002540273,-0.00351083,0,-0.022017027291666668,0.02204665550732318,0.8394106437377549,1,-0.6374337659794787
984,00B8KQN82,EATON CORP PLC,United States,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.016770893000000002,-0.017012838,0,-0.022017027291666668,0.02204665550732318,0.22698178823560974,0,0.10475169181933111
985,G11474106,BIZLINK HOLDING INC,United States,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.013869695,-0.014931519,0,-0.022017027291666668,0.02204665550732318,0.32138699175088453,0,-0.2794957137492686
986,20337X109,COMMSCOPE HOLDING COMPANY INC,United States,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.007730685,-0.015532705,0,-0.022017027291666668,0.02204665550732318,0.294118184479854,0,-0.09157127291803986
987,17275R102,CISCO SYSTEMS INCORPORATED,United States,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.004471953,-0.00504759,0,-0.022017027291666668,0.02204665550732318,0.7697057399944393,0,-0.11812171223378803
988,DE0007235301,SGL CARBON SE,Germany,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.101672838,-0.104530391,1,-0.022017027291666668,0.02204665550732318,-3.7426703420355567,-1,-0.4006972262275286
989,TW0003152005,ADVANCED CERAMIC X CORPORATION,Taiwan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.053907255,-0.053272978,0,-0.022017027291666668,0.02204665550732318,-1.4177184697221363,-1,0.07796937301444519
991,TW0001609006,TA YA ELECTRIC WIRE CABLE CO LTDTA YA   ELECTRIC WIRE CABLE CO LTD,Taiwan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.045906405,-0.042745374,0,-0.022017027291666668,0.02204665550732318,-0.9402036831141147,-1,0.8636601826218404
992,JP3827200001,FURUKAWA ELECTRIC CO LTD,Japan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.029790218,-0.03243368,0,-0.022017027291666668,0.02204665550732318,-0.47248221866909745,0,-0.12019945308276371
993,IT0004176001,PRYSMIAN SPA,Italy,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.027330634,-0.022377678,1,-0.022017027291666668,0.02204665550732318,-0.01635852241685988,0,-0.2912820226971638
994,JP3870000001,MABUCHI MOTOR CO LTD,Japan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.025598836,-0.023742278,0,-0.022017027291666668,0.02204665550732318,-0.0782545319747142,0,0.013633817181058496
995,JP3820000002,"FUJI ELECTRIC CO., LTD.",Japan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.020418436,-0.018382263,0,-0.022017027291666668,0.02204665550732318,0.16486692462080332,0,-0.17166827911612834
996,INE176B01034,HAVELLS INDIA LTD,India,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.017379002,-0.018369529,0,-0.022017027291666668,0.02204665550732318,0.16544451789774142,0,0.04034737052964097
997,JP3385820000,GS YUASA CORPORATION,Japan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.016294462,-0.012807953,0,-0.022017027291666668,0.02204665550732318,0.41770844963798315,0,-0.22928885208086455
998,JP3734800000,NIDEC CORPORATION,Japan,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.01610425,-0.016213698000000002,0,-0.022017027291666668,0.02204665550732318,0.2632294630693073,0,-0.25422037531435415
999,FR0000044448,NEXANS SA,France,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.012758357,-0.013611392,1,-0.022017027291666668,0.02204665550732318,0.38126577924141786,0,-0.2172340420637604
1000,BRWEGEACNOR0,WEG S.A.,Brazil,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.012670765,-0.011657114,0,-0.022017027291666668,0.02204665550732318,0.4699086121350898,0,0.021367729178369023
1001,CH0012221716,ABB LIMITED,Switzerland,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.01103915,-0.011089574,0,-0.022017027291666668,0.02204665550732318,0.49565129223509324,0,-0.18776366193351754
1003,CH0030380734,HUBER+SUHNER AG,Switzerland,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.0054433630000000005,-0.006400652,0,-0.022017027291666668,0.02204665550732318,0.7083330751224112,0,-0.7724726975498304
1005,SE0000108656,TELEFONAKTIEBOLAGET LM ERICSSON,Sweden,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.002245522,-0.002566433,1,-0.022017027291666668,0.02204665550732318,0.882246936965374,1,3.097023693595609
1006,382550101,GOODYEAR TIRE & RUBBER CO,United States,Manufacture of rubber and plastic products (25),-0.066754866,-0.06293109200000001,0,-0.03952941500000001,0.02009973618464927,-1.1642778186249285,-1,-0.07523670436303617
1007,KR7161390000,HANKOOK TIRE & TECHNOLOGY CO LTD,South Korea,Manufacture of rubber and plastic products (25),-0.065712492,-0.067483189,0,-0.03952941500000001,0.02009973618464927,-1.390753278709651,-1,-0.047588610578741246
